CodeMembre,Nom,Prenom,Rue,Ville,CodePostal,DateNaissance,Mail,Telephone,CompteTemps,habitantParc,nom_de_commerce,solde_ecu
786,Hill,Geneva,6062 Sudan Loop,Seattle,93368,1968-06-24,NULL,752-555-6834,0,0,NULL,0
787,Drury,Gary,4139 Bailey Road,Vancouver,10888,1938-04-22,NULL,848-555-4441,0,0,NULL,0
788,White,Vincent,4180 Valley Manor,Lynnwood,78163,1959-11-19,NULL,221-555-9448,0,0,NULL,0
789,Kahl,Sandra,5167 Oakmead,Hidalgo,60844,1973-07-06,NULL,579-555-9341,0,0,NULL,0
790,Aguilar,James,5461 Sunview Terrace,Lebanon,67990,1938-12-12,NULL,565-555-4551,0,0,NULL,0
791,Vanderbout,Gregory,6702 Woodsworth Lane,Haney,16832,1976-12-02,NULL,946-555-3073,0,0,NULL,0
792,Visser,Filomena,9907 Via Appia,Pomona,89138,1982-02-09,NULL,603-555-8994,0,0,NULL,0
793,Sanchez,Thomas,1403 McMillan Ave.,Redwood City,41438,1943-11-04,NULL,107-555-6144,0,0,NULL,0
794,Spicer,Geraldine,7516 Laguna Street,Vancouver,93580,1945-10-03,NULL,926-555-5351,0,0,NULL,0
795,Medina,Nellie,9266 Trees Drive,Daly City,47453,1995-05-22,NULL,453-555-1130,0,0,NULL,0
796,Young,Richard,5634 Blue Ridge Drive,La Jolla,78376,1961-05-17,NULL,395-555-7966,0,0,NULL,0
797,Krupka,Margaret,294 La Vuelta,Arcadia,97410,1997-12-09,NULL,184-555-6030,0,0,NULL,0
798,Buensalido,Edward,6916 Azores,Grossmont,68202,1978-09-13,NULL,149-555-2494,0,0,NULL,0
799,Donovan,John,1830 Shore Rd.,San Andres,53398,1969-09-07,NULL,199-555-2844,0,0,NULL,0
800,Smith,Roberto,1362 Geary Road,Victoria,89351,1990-03-12,NULL,188-555-6937,0,0,NULL,0
801,Gentile,Josef,6529 Buena Vista,Downey,40708,1962-08-27,NULL,261-555-5916,0,0,NULL,0
802,Tancredy,Sarah,6316 Parkway Drive,San Carlos,42823,1979-11-26,NULL,638-555-4692,0,0,NULL,0
803,Wilson,Shelly,4393 Ridge Road,Newport Beach,59342,1931-11-02,NULL,734-555-2299,0,0,NULL,0
804,Leri,Sean,7089 Monti Circle,Sooke,27618,1995-07-07,NULL,346-555-1963,0,0,NULL,0
805,Carr,Mike,5421 Almond Avenue,Arcadia,83006,1972-10-18,NULL,465-555-7199,0,0,NULL,0
806,Zobairi,Steven,8371 Marlesta Rd,Olympia,17445,1968-11-21,NULL,999-555-5492,0,0,NULL,0
807,Zimmerman,Aaron,6957 Olivewood Ct.,Shawnee,38994,1969-08-08,NULL,480-555-4013,0,0,NULL,0
808,Sherfy,John,162 Maureen Lane,Burien,38593,1937-06-12,NULL,138-555-9935,0,0,NULL,0
809,Behnke,Albert,1657 Morengo Ct.,Torrance,26305,2000-11-05,NULL,541-555-7085,0,0,NULL,0
810,Tu,Taylor,7770 Brodia Court,N. Vancouver,91065,1976-09-12,NULL,461-555-6292,0,0,NULL,0
811,Harris,W.,9520 Milburn Dr.,San Carlos,37444,1987-12-01,NULL,888-555-2070,0,0,NULL,0
812,Faubert,Cheryl,5888 Salem St.,Concord,42074,1998-11-05,NULL,830-555-8906,0,0,NULL,0
813,Bonilla,Margurite,548 Stony Hill Circle,Lake Oswego,61108,1996-04-21,NULL,618-555-6970,0,0,NULL,0
814,Hirschboeck,Mary,1073 Bonnie Lane,La Cruz,58192,1939-08-22,NULL,935-555-9352,0,0,NULL,0
815,VanHarn,Jason,8641 Summitview Dr.,Orizaba,43388,1962-05-13,NULL,985-555-9702,0,0,NULL,0
816,Steffen,Joyce,5518 San Rafael,West Covina,79341,1985-06-19,NULL,973-555-4795,0,0,NULL,0
817,Flynn,Carol,3342 Sea Point Way,Tacoma,30699,1988-08-04,NULL,146-555-3773,0,0,NULL,0
818,Richardson,Ellis,3128 Ramsey Circle,Edmonds,32814,1980-10-11,NULL,396-555-1152,0,0,NULL,0
819,Brew,James,1206 San Simeon Drive,Corvallis,23040,1944-01-04,NULL,493-555-7759,0,0,NULL,0
820,Cook,Nadine,1246 Glenside Ct.,La Jolla,90316,1970-05-06,NULL,104-555-7423,0,0,NULL,0
821,Thompson,James,9577 Santa Fe,Richmond,72996,1991-08-26,NULL,223-555-3659,0,0,NULL,0
822,Gentry,Rodney,2528 Fall Creek Road,Newton,74354,1949-05-26,NULL,758-555-1952,0,0,NULL,0
823,Heckman,Lillian,3769 Loma Linda,Coronado,28984,1982-10-10,NULL,239-555-9473,0,0,NULL,0
824,Reasoner,Donald,6973 Mt. Hood Circle,Vancouver,28584,1994-07-23,NULL,797-555-6395,0,0,NULL,0
825,Wheeler,Melissa,8468 Buena Vista,N. Vancouver,16295,1949-08-12,NULL,300-555-3545,0,0,NULL,0
826,Weller,Samantha,1927 Chablis Court,Acapulco,54763,1945-12-06,NULL,220-555-2752,0,0,NULL,0
827,Bloomberg,Ian,6332 N. Thompson Rd,Grossmont,34929,1930-02-03,NULL,998-555-4448,0,0,NULL,0
828,Netz,Merav,2701 Sierra Rd,Redmond,62621,1973-10-04,NULL,940-555-2284,0,0,NULL,0
829,Green,Maria,4704 Tustin Court,National City,81655,1933-09-17,NULL,728-555-9348,0,0,NULL,0
830,Bobbitt,Virginia,3982 San Michele Drive,Marysville,52447,1990-02-27,NULL,933-555-9469,0,0,NULL,0
831,Boston,Stanley,8895 Margo Dr.,Kirkland,37643,1991-11-23,NULL,744-555-6162,0,0,NULL,0
832,Barry,Matthew,8428 Appia Court,Royal Oak,73596,1936-10-23,NULL,971-555-4912,0,0,NULL,0
833,Chang,Scott,3596 Kingsford Dr.,Spring Valley,24954,1983-11-16,NULL,805-555-9234,0,0,NULL,0
834,Carreras,Melvin,3382 Greer Ave,Spring Valley,27069,1937-10-20,NULL,155-555-6612,0,0,NULL,0
835,Burtis,Karlyn,1460 Jasper Court,San Francisco,43587,1933-08-11,NULL,251-555-4219,0,0,NULL,0
836,Sanders,Daniel,1500 Grant Street,Burlingame,11864,1991-08-10,NULL,763-555-3884,0,0,NULL,0
837,Steinberg,Concetta,2487 Riverside Drive,Portland,67251,1974-08-27,NULL,882-555-9119,0,0,NULL,0
838,Viellieux,William,2782 San Simeon,Camacho,16902,1977-05-09,NULL,517-555-7412,0,0,NULL,0
839,Baugh,Ted,4023 Glen Court,Long Beach,49531,1971-05-17,NULL,898-555-5934,0,0,NULL,0
840,Mullins,Josh,7227 Serafina,Downey,22839,1945-10-27,NULL,904-555-8851,0,0,NULL,0
841,Maes,Catherine,8722 East View Place,Palo Alto,36842,1932-08-13,NULL,408-555-6001,0,0,NULL,0
842,Trujillo,Renee,4837 Mohr Lane,Everett,75310,1972-11-16,NULL,327-555-5209,0,0,NULL,0
843,Barrington,Isabel,9865 Montana,Acapulco,29184,1989-09-10,NULL,754-555-9987,0,0,NULL,0
844,Zuluaga,Donna,6233 Serpentine,Tlaxiaco,79373,1994-02-08,NULL,696-555-7823,0,0,NULL,0
845,Abo,Parker,893 Thornwood Drive,Long Beach,26971,1998-01-02,NULL,485-555-5887,0,0,NULL,0
846,Azzolino,Jacob,7515 Royal Oak Rd.,Chula Vista,96762,1947-02-10,NULL,689-555-6009,0,0,NULL,0
847,Archuleta,Grant,2429 Longview Road,Burien,81958,1964-02-22,NULL,500-555-2702,0,0,NULL,0
848,Campos,Melvin,1961 Sahara Drive,Mexico City,18912,1953-11-04,NULL,727-555-1452,0,0,NULL,0
849,Unfried,Gary,7128 Joan Ave.,Glendale,69269,1950-06-10,NULL,561-555-5773,0,0,NULL,0
850,Bozeman,Roberta,6915 Golden Leaf Way,Hidalgo,71384,1948-04-22,NULL,811-555-3151,0,0,NULL,0
851,Kassab,Jeremy,4992 Yorba Linda,Palo Alto,87902,1976-10-10,NULL,247-555-4416,0,0,NULL,0
852,Enlow,Phyllis,7688 P St.,Marysville,29887,1938-10-18,NULL,632-555-2683,0,0,NULL,0
853,Lee,Gene,6020 Regency Dr.,Concord,12567,1953-06-05,NULL,751-555-7918,0,0,NULL,0
854,Skapinok,Linda,8970 West 39th St,Anacortes,46005,1988-10-11,NULL,385-555-6211,0,0,NULL,0
855,Marsden,Maria,7556 Garcia Ranch Road,Royal Oak,67554,1956-10-27,NULL,766-555-4733,0,0,NULL,0
856,Campbell,Jeffrey,3416 Cunha Ct,Oregon City,67154,1950-09-23,NULL,424-555-1654,0,0,NULL,0
857,Roberts,Leonardo,4911 Dubhe Court,San Gabriel,54865,1981-06-18,NULL,827-555-7804,0,0,NULL,0
858,Larkin,Kathy,8370 Merced Circle,Westminster,20626,1983-05-18,NULL,747-555-7011,0,0,NULL,0
859,Bitler,Joan,2775 Delta View Ln.,Mill Valley,73498,1962-11-10,NULL,513-555-6447,0,0,NULL,0
860,Allen,Jim,6488 Dublin Blvd.,Palo Alto,78129,1941-03-16,NULL,455-555-4283,0,0,NULL,0
861,Worth,Ella,1147 Mellowood Street,Newport Beach,95548,1947-10-10,NULL,904-555-7690,0,0,NULL,0
862,Mauro,Ivan,7769 Holton Court,Cliffside,92632,1986-04-03,NULL,209-555-7811,0,0,NULL,0
863,Stroh,Sharon,5339 Cashew Street,Tacoma,77828,1977-04-24,NULL,920-555-4504,0,0,NULL,0
864,Theriault,Karen,2215 La Corte Bonita,Chula Vista,14782,1998-09-03,NULL,247-555-3254,0,0,NULL,0
865,Ketterman,Julia,39 Southbrook Drive,Tixapan,65138,1969-03-18,NULL,671-555-8150,0,0,NULL,0
866,Beavers,Rose,9824 San Rafael,Tixapan,67253,1999-09-27,NULL,260-555-9186,0,0,NULL,0
867,Dephillipo,John,7902 Bates Court,Haney,57480,1989-12-12,NULL,357-555-6794,0,0,NULL,0
868,Orando,Nellie,7942 Palms,Lakewood,25757,1983-08-17,NULL,629-555-2801,0,0,NULL,0
869,Troxell,Norman,6274 San Antonio,Victoria,84372,1960-11-01,NULL,987-555-2694,0,0,NULL,0
870,Gabbard,Patrick,9224 Nob Hill Drive,La Mesa,15583,1957-01-04,NULL,383-555-6329,0,0,NULL,0
871,Lebaron,Ted,466 E St.,Colma,63424,1969-12-02,NULL,764-555-4851,0,0,NULL,0
872,Hill,Medra,7572 Easley Drive,Acapulco,63024,1937-10-06,NULL,422-555-1772,0,0,NULL,0
873,Butcher,Michael,9067 Argonne Drive,Lemon Grove,50735,1988-12-15,NULL,164-555-2579,0,0,NULL,0
874,Taurman,Amy,2526 N Willow Glen Court,Arcadia,89203,1964-10-22,NULL,745-555-7129,0,0,NULL,0
875,Rachak,Lillie,6931 Erie Dr.,San Andres,69368,1975-02-12,NULL,510-555-6565,0,0,NULL,0
876,Caro,Loy,3300 Country View Lane,Santa Fe,73998,1986-02-15,NULL,453-555-4401,0,0,NULL,0
877,Robertson,Beverly,7959 Mt. Wilson Way,Port Hammond,93032,1984-05-04,NULL,353-555-4725,0,0,NULL,0
878,Potter,Margaret,4581 Coggins Drive,Port Orchard,99162,1997-09-05,NULL,319-555-1189,0,0,NULL,0
879,Holmes,Maya,9494 Buena Vista,Downey,94110,1950-06-23,NULL,130-555-6882,0,0,NULL,0
880,Crouch,Ryan,9027 Lancelot Dr,W. Linn,31064,1933-08-26,NULL,357-555-5632,0,0,NULL,0
881,Henderson,Jason,4195 San Paolo,Lincoln Acres,81421,1948-01-22,NULL,430-555-4611,0,0,NULL,0
882,Witte,Leda,3981 Augustine Drive,National City,83536,1998-12-18,NULL,680-555-1989,0,0,NULL,0
883,Bauer,Harold,2059 Brookdale Dr,Metchosin,10562,1962-03-11,NULL,776-555-8596,0,0,NULL,0
884,Thompson,Joseph,2099 San Jose,Mill Valley,68331,1988-06-13,NULL,149-555-4603,0,0,NULL,0
885,Sturgel,Roberta,3086 Indigo Ct,El Cajon,24720,1939-09-06,NULL,507-555-4496,0,0,NULL,0
886,Gambao,Norman,6036 Park Glenn,Issaquah,58157,1968-07-06,NULL,803-555-8132,0,0,NULL,0
887,Snow,Dorothy,4622 Andrea Lane,Novato,79707,1942-03-02,NULL,284-555-6653,0,0,NULL,0
888,Vaughn,Julia,7826 W. Hookston Road,Lincoln Acres,79306,1942-08-03,NULL,180-555-7232,0,0,NULL,0
889,Baccus,Jack,9321 Quiet Place Drive,Langford,67017,1967-10-19,NULL,584-555-4382,0,0,NULL,0
890,Smith,Christopher,5436 Via Del Sol,La Jolla,32779,1975-05-25,NULL,857-555-9428,0,0,NULL,0
891,Potter,Josephine Joanne A,7185 Westcliffe Place,San Gabriel,85651,1948-04-11,NULL,623-555-8863,0,0,NULL,0
892,Gerber,Lisa,3554 Trinity Ave,Glendale,17574,1991-11-12,NULL,565-555-6699,0,0,NULL,0
893,Vanderslice,Deanne,8213 Dianda Dr,Lebanon,36608,1979-08-16,NULL,354-555-4763,0,0,NULL,0
894,Wood,Kathy,4836 Stratton Circle,Oakland,80107,1954-09-15,NULL,319-555-1228,0,0,NULL,0
895,Bostwick,Howard,9748 Sutherland Dr,Port Hammond,65303,1939-02-03,NULL,130-555-6920,0,0,NULL,0
896,Corcoran,Lavona,9281 Brushcreek Dr,Merida,22572,1954-11-03,NULL,357-555-5670,0,0,NULL,0
897,Good,Dixie,7104 May Way,Altadena,52614,1931-01-24,NULL,431-555-4649,0,0,NULL,0
898,Grosvenor,Andrew,6891 Relis Valley Road,Santa Monica,54729,1955-11-28,NULL,681-555-2028,0,0,NULL,0
899,Smrha,Nancy,2313 Santa Cruz Drive,Berkeley,44955,1951-10-18,NULL,777-555-8635,0,0,NULL,0
900,Wright,Robert,5009 Grasswood Circle,Lemon Grove,13232,1939-10-17,NULL,262-555-6902,0,0,NULL,0
901,Kalman,Kenneth,3340 Baywood Drive,Corvallis,94911,1992-09-08,NULL,620-555-6795,0,0,NULL,0
902,Ponce,Greg,7537 Kaski Lane,Cliffside,29350,1995-06-16,NULL,255-555-5088,0,0,NULL,0
903,Borrelli,Chad,8778 So. Silver Spring,El Cajon,50899,1931-10-09,NULL,396-555-8952,0,0,NULL,0
904,Gillmore,Eddie,1983 Santa Cruz,Burnaby,50499,1963-12-07,NULL,293-555-9531,0,0,NULL,0
905,Mixon,Hazel,3478 Liana Lane,Bremerton,38210,1950-10-21,NULL,697-555-6680,0,0,NULL,0
906,Tommerup,John,6936 Andrews Drive,San Diego,39712,1932-04-07,NULL,377-555-2230,0,0,NULL,0
907,Martinez,Emilio,1342 Isla Bonita,Woodland Hills,56843,1938-10-18,NULL,143-555-1666,0,0,NULL,0
908,Glancy,Michael,7710 Pine St,Milwaukie,61474,1954-06-27,NULL,985-555-8502,0,0,NULL,0
909,Cappa,M.,9713 Amhurst Way,Glendale,80508,1997-03-11,NULL,774-555-6566,0,0,NULL,0
910,Netz,Jonathan,8991 Olivera,Redmond,51300,1946-03-18,NULL,739-555-3030,0,0,NULL,0
911,Blanc,Teresa,3905 Harvard Drive,Santa Anita,81296,1963-04-04,NULL,550-555-8723,0,0,NULL,0
912,Collins,William,782 Veale Avenue,Oakland,44542,1952-01-12,NULL,243-555-3528,0,0,NULL,0
913,Scroggins,Lou,8605 Flamingo Dr,Metchosin,68606,1962-10-03,NULL,316-555-2507,0,0,NULL,0
914,Marsh,Hazel,8391 Olivera,Metchosin,70721,1947-05-04,NULL,566-555-8885,0,0,NULL,0
915,Robinson,Mildred,6469 Ethan Ct,Richmond,87240,1975-11-19,NULL,662-555-6493,0,0,NULL,0
916,Cox,Susan,6509 California Street,Burbank,55517,1938-11-26,NULL,935-555-2500,0,0,NULL,0
917,Clare,Janine,7496 Sunset Meadows,Los Angeles,38197,1952-07-14,NULL,393-555-2393,0,0,NULL,0
918,Barnurn,James,7791 Black Pine Lane,Coronado,45343,1987-11-19,NULL,928-555-9686,0,0,NULL,0
919,Chrisman,Dorothy,9032 Santa Fe,La Cruz,93184,1955-12-09,NULL,409-555-8207,0,0,NULL,0
920,Taryle,Walter,2237 Boca Raton Court,Shawnee,66491,1949-10-05,NULL,966-555-5128,0,0,NULL,0
921,Spencer,Herve,3732 Camino Norte,Yakima,80495,1980-07-27,NULL,470-555-2278,0,0,NULL,0
922,Tribble,Christopher,9846 Powell Drive,Long Beach,19964,1982-07-26,NULL,390-555-1486,0,0,NULL,0
923,Skapinok,Nick,1596 Bryce Dr,Lynnwood,72836,1944-04-05,NULL,816-555-6264,0,0,NULL,0
924,Belleci,Janice,7964 Gentrytown Drive,Port Orchard,47592,1992-07-11,NULL,871-555-6360,0,0,NULL,0
925,Armstrong,Ila,2624 Pome Court,Santa Anita,23793,1958-03-02,NULL,659-555-4424,0,0,NULL,0
926,Koeber,Millard,9245 Escobar,Burien,93584,1939-11-07,NULL,624-555-9888,0,0,NULL,0
927,Wagner,Jacquelyn,4159 Apple Drive,Bellflower,78780,1988-08-17,NULL,675-555-1238,0,0,NULL,0
928,Noice,Rosalina,3692 Morales,Kirkland,13829,1939-03-22,NULL,663-555-5331,0,0,NULL,0
929,Lindall,Sharon,8859 Wood Ranch Circle,San Diego,64186,1981-08-10,NULL,736-555-4310,0,0,NULL,0
930,Noakes,Charles,5826 Norman Avenue,Puyallup,66301,1940-03-20,NULL,986-555-1688,0,0,NULL,0
931,Mc Nair,Susan,3904 Piedra Drive,Sooke,82820,1930-05-05,NULL,182-555-8295,0,0,NULL,0
932,Ceballos,Wilfred,6600 Maricopa,Richmond,51096,1995-01-09,NULL,694-555-7960,0,0,NULL,0
933,Landrum,Georgia,4932 La Jolla,Haney,74852,1983-08-05,NULL,813-555-4195,0,0,NULL,0
934,Netz,Niki,7882 Las Lomas Way,Redmond,40922,1980-08-08,NULL,448-555-2488,0,0,NULL,0
935,Amyotte,Carol,6467 Buena Vista,San Jose,62472,1980-05-22,NULL,829-555-1010,0,0,NULL,0
936,Watson,Brian,9671 Leewood Place,San Diego,62071,1948-03-26,NULL,486-555-6931,0,0,NULL,0
937,Waddle,Mary,1168 Escobar,Woodland Hills,49782,1941-08-18,NULL,580-555-4656,0,0,NULL,0
938,Shintani,Alice,7281 Barberry Court,Sooke,15544,1975-04-15,NULL,500-555-3863,0,0,NULL,0
939,Chavez,Prudence,9030 Louisiana Dr.,Long Beach,68416,1987-06-04,NULL,926-555-8642,0,0,NULL,0
940,Wilson,John,5399 Red Maple Ct.,Arcadia,73046,1997-06-08,NULL,869-555-6477,0,0,NULL,0
941,Gill,William,59 Sharon Place,Woodburn,92080,1995-09-23,NULL,657-555-4542,0,0,NULL,0
942,Smallwood,Beverly,6681 Pestana Way,Fremont,89164,1938-03-25,NULL,622-555-1006,0,0,NULL,0
943,Chavez,David,4250 Huston Rd,Langley,74360,1961-10-16,NULL,673-555-1356,0,0,NULL,0
944,Blackburn,Deborah,1127 Wellington Avenue,Salem,35991,1944-12-19,NULL,661-555-5449,0,0,NULL,0
945,Abston,Donald,8950 Glenwood Dr.,Concord,86348,1960-05-15,NULL,734-555-4427,0,0,NULL,0
946,Blauvelt,J. Scott,8736 E. 62nd Street,Concord,88463,1951-08-22,NULL,984-555-1806,0,0,NULL,0
947,Wardley,Curtis,6814 Gatewood Court,La Jolla,78689,1973-07-04,NULL,180-555-8413,0,0,NULL,0
948,Durocher,Matthew,6854 Veale Ave.,Cliffside,46966,2000-11-06,NULL,692-555-8077,0,0,NULL,0
949,Terbush,Hazel,5186 Oeffler Ln.,Beaverton,29647,1950-02-26,NULL,931-555-6336,0,0,NULL,0
950,Poisson,Arturo,8136 Guadalajara,Lebanon,63084,1979-11-26,NULL,566-555-4629,0,0,NULL,0
951,Cosby,Shaharia,9377 Detroit Ave,Haney,84634,1953-07-21,NULL,947-555-3150,0,0,NULL,0
952,Oss,Amir,2582 California Street,Richmond,84233,1953-02-23,NULL,604-555-9071,0,0,NULL,0
953,Smith,John,4077 Chinquapin Ct,Burien,71944,1978-03-12,NULL,108-555-6221,0,0,NULL,0
954,Christensen,Christel,7535 Roanoke Drive,Vancouver,11414,1986-09-17,NULL,927-555-5429,0,0,NULL,0
955,Pectol,Valerie,1941 Hacienda,West Covina,90578,1964-10-27,NULL,454-555-1207,0,0,NULL,0
956,Baker,Cornelius,8309 Colonial Way,Woodland Hills,95208,1948-09-12,NULL,396-555-8043,0,0,NULL,0
957,Finke,Fay,313 Ladera,San Gabriel,15243,1978-09-25,NULL,185-555-6107,0,0,NULL,0
958,Beutel,Allison,9590 Galloway Dr,Grossmont,85034,1953-10-24,NULL,389-555-6229,0,0,NULL,0
959,Duvalle,Ann,5751 Concord Place,San Andres,70230,1938-03-12,NULL,200-555-2921,0,0,NULL,0
960,Sloper,Kari,5283 Rishell Ct.,Richmond,71842,1965-04-23,NULL,427-555-1672,0,0,NULL,0
961,Weinzimmer,Patricia,451 Buskirk Ave.,Downey,20172,1931-02-06,NULL,852-555-6568,0,0,NULL,0
962,Moore,Raven,237 Ashley Way,Ballard,41322,1955-01-09,NULL,202-555-3946,0,0,NULL,0
963,Chaw,Susan,8314 Brandywine Way,San Diego,20650,1950-11-27,NULL,298-555-1553,0,0,NULL,0
964,Reitzel,Steve,8354 Ponderosa Drive,Santa Monica,87926,1951-03-10,NULL,810-555-1218,0,0,NULL,0
965,Horbach,Edie,9341 Horseshoe Circle,Camacho,44314,1933-02-27,NULL,929-555-6453,0,0,NULL,0
966,Knobel,Lois,9636 Palisade Court,Colma,77752,1994-07-25,NULL,564-555-4746,0,0,NULL,0
967,Hope,Rachel,878 Amador Ct,Burbank,26594,1930-11-17,NULL,944-555-3268,0,0,NULL,0
968,Fisher,Pete,4082 Virginia Hills,Issaquah,98901,1962-02-16,NULL,602-555-9189,0,0,NULL,0
969,Dabit,Ida,5577 Laredo,Vancouver,13905,1961-03-13,NULL,106-555-6339,0,0,NULL,0
970,Turner,Shawn,1692 Detroit Ave,San Carlos,52373,1931-06-16,NULL,925-555-5546,0,0,NULL,0
971,Clark,Mike,3441 Wellington Ct.,Oak Bay,62463,1937-12-26,NULL,452-555-1325,0,0,NULL,0
972,Schimanski,Arlene,9809 Cardinet Drive,Langford,37169,1953-08-08,NULL,394-555-8160,0,0,NULL,0
973,Alumbaugh,Carolyn,4469 Dellwood Court,Lemon Grove,56203,1945-04-19,NULL,183-555-6225,0,0,NULL,0
974,Benson,Michael,1092 Boxer Blvd,Port Hammond,26995,1964-04-26,NULL,499-555-8606,0,0,NULL,0
975,Rusch,Ted,6005 Sun View Drive,Arcadia,12191,1993-08-22,NULL,310-555-5299,0,0,NULL,0
976,Cocadiz,David,5537 Broadway,Spokane,48144,1970-03-20,NULL,537-555-4049,0,0,NULL,0
977,Mcgough,Lorraine,705 Seaview Avenue,Colma,98500,1980-11-10,NULL,372-555-8370,0,0,NULL,0
978,King,Bennie,491 Cali,Mexico City,26294,1966-07-11,NULL,622-555-5749,0,0,NULL,0
979,Smith,Melissa,8568 San Vincente Drive,Seattle,42812,1993-02-26,NULL,957-555-7013,0,0,NULL,0
980,Campbell,M. Patricia,1265 Gloria Terr.,West Covina,83796,1956-01-07,NULL,330-555-3020,0,0,NULL,0
981,Watson,Selene,9595 Barbie Dr.,National City,66476,1970-08-21,NULL,449-555-8256,0,0,NULL,0
982,Anderson,Linda,2546 Fawn Glen Circle,Burlingame,99914,1935-02-27,NULL,983-555-6549,0,0,NULL,0
983,Duncan,Elisabeth,1132 Plymouth Dr.,Lake Oswego,22464,1973-02-17,NULL,464-555-5070,0,0,NULL,0
984,Wilson,French,6992 Mt. Whitney Way,Colma,22064,1979-03-23,NULL,122-555-1992,0,0,NULL,0
985,Morrow,Mildred,8487 Amador,El Cajon,97753,1998-09-07,NULL,526-555-8142,0,0,NULL,0
986,Wall,Maeve,1946 Valley Crest Drive,Seattle,74535,1942-11-18,NULL,135-555-7924,0,0,NULL,0
987,Clendenen,Margaret,6351 22nd Ave.,Renton,28408,1980-03-26,NULL,801-555-7360,0,0,NULL,0
988,Willeford,Brian,5998 Hilltop Road,Lynnwood,33039,1940-09-18,NULL,743-555-5195,0,0,NULL,0
989,Nutter,Dominick,658 Liscome Way,Haney,52073,1976-04-10,NULL,293-555-8602,0,0,NULL,0
990,Case,Stacey,7280 Greendell Pl,Tlaxiaco,49157,1957-01-14,NULL,497-555-8724,0,0,NULL,0
991,Terry,Maria,4849 Bovlevard,La Mesa,34353,1948-02-08,NULL,308-555-5417,0,0,NULL,0
992,Cabrera,Claudette,1726 Hacienda,Beverly Hills,70306,1957-04-03,NULL,535-555-4167,0,0,NULL,0
993,Bunosky,Ethan,9549 Sandra Circle,Albany,21663,1941-12-02,NULL,370-555-8488,0,0,NULL,0
994,Burke,Richard,9335 Wilke Drive,Albany,23778,1959-04-27,NULL,859-555-9524,0,0,NULL,0
995,Lindsay,Carol,7413 Alpine Drive,Torrance,67914,1948-06-12,NULL,955-555-7131,0,0,NULL,0
996,Murphy,William,4304 Hieber Drive,Ballard,75883,1931-08-28,NULL,327-555-3138,0,0,NULL,0
997,Sweet,John,673 Noah Court,Port Orchard,26604,1935-09-17,NULL,686-555-3031,0,0,NULL,0
998,Jantzer,Elizabeth,2676 Premier Pl.,Ladner,45638,1983-08-13,NULL,196-555-8847,0,0,NULL,0
999,Dittmar,Beverly,1955 Montgomery Ave,National City,16430,1943-07-26,NULL,577-555-7369,0,0,NULL,0
1000,Gutirrez,Miggs,6868 Firestone,Victoria,1626,1988-09-25,NULL,234-555-4290,0,0,NULL,0
1001,Carol,Joan,6400 St. John Lane,Port Hammond,37579,1972-01-13,NULL,877-555-5098,0,0,NULL,0
1002,Holmes,Ida,1568 Delta Fair Blvd.,La Cruz,87935,2000-02-24,NULL,558-555-9647,0,0,NULL,0
1003,Chandler,Lillian,1354 Catalpa Court,Tacoma,90050,1965-12-06,NULL,323-555-9083,0,0,NULL,0
1004,Burkett,Marylou,9431 D Bel Air Dr.,Puyallup,75702,1993-02-07,NULL,266-555-6919,0,0,NULL,0
1005,Drake,Melvin,9471 Shelly Dr.,Bremerton,74846,1989-12-25,NULL,954-555-4983,0,0,NULL,0
1006,Barber,Natalie,1706 Vallejo,Palo Alto,31234,1989-03-07,NULL,919-555-1447,0,0,NULL,0
1007,Richendollar,Eunice,2000 Thornwood Dr.,Portland,64672,1953-06-11,NULL,731-555-7140,0,0,NULL,0
1008,Caravello,Judy,3241 Dutch Slough Rd.,Tlaxiaco,13514,1944-11-09,NULL,958-555-5890,0,0,NULL,0
1009,Paulson,Marilyn,6445 Cashew Street,Marysville,85821,1951-03-29,NULL,497-555-9924,0,0,NULL,0
1010,Trujillo,James,7941 Cristobal,Grossmont,23887,1982-05-28,NULL,747-555-7303,0,0,NULL,0
1011,Barajas,M.,4055 Leonard Ct.,Guadalajara,62356,1982-06-25,NULL,843-555-4910,0,0,NULL,0
1012,Ealey,Kara,5805 Churchill Dr.,Concord,16229,1952-09-28,NULL,216-555-9917,0,0,NULL,0
1013,Pigman,Frederick,2173 Heartwood Drive,Orizaba,47151,1957-04-11,NULL,574-555-9810,0,0,NULL,0
1014,Minniear,Ruth,6832 Le Jean Way,La Cruz,66185,1944-11-22,NULL,869-555-4445,0,0,NULL,0
1015,Robinson,Macario,3455 Mexico,Altadena,36977,1936-07-05,NULL,350-555-2967,0,0,NULL,0
1016,Steger,Corrie,8368 Birchwood,Seattle,22173,1955-08-13,NULL,247-555-3546,0,0,NULL,0
1017,Lindsey,Rebecca,7900 Grammercy Lane,Mexico City,58126,1983-11-09,NULL,651-555-9696,0,0,NULL,0
1018,Larson,Dennis,3068 Altura,Palo Alto,94832,1961-06-06,NULL,331-555-5245,0,0,NULL,0
1019,Heyer,Monita,2855 West F St.,Ladner,11598,1970-03-25,NULL,997-555-4681,0,0,NULL,0
1020,Clifford,Kim,932 Acardia Pl.,Oak Bay,28117,1956-10-26,NULL,939-555-2517,0,0,NULL,0
